"student","currProb","course","session","priorTutorAction","reward","avgstepTime","avgstepTimePS","stepTimeDeviation","Level","probDiff","RuleTypesCount","PrepCount","SeenWEinLevel","probIndexinLevel","probIndexPSinLevel","RightApp","PrightAppRatio","F1Score","NonPSelements","AppRatio","BlankRatio","ruleScoreMP","ruleScoreDS","ruleScoreSIMP","ruleScoreMT","ruleScoreADD","ruleScoreCONJ","ruleScoreHS","ruleScoreDN","ruleScoreDEM","ruleScoreIMPL","ruleScoreCONTRA","ruleScoreCOM","ruleScoreDIST","cumul_Interaction","cumul_TotalTime","cumul_TotalPSTime","cumul_TotalWETime","cumul_avgstepTime","cumul_avgstepTimeWE","cumul_avgstepTimePS","cumul_difficultProblemCountSolved","cumul_difficultProblemCountWE","cumul_RuleTypesCount","cumul_probIndexinLevel","cumul_InterfaceErrorCount","cumul_RightApp","cumul_PrightAppRatio","cumul_RrightAppRatio","cumul_F1Score","cumul_DirectProofActionCount","cumul_actionCount","cumul_NonPSelements","cumul_AppRatio","cumul_BlankRatio","CurrPro_NumProbRule","CurrPro_avgProbTime","CurrPro_avgProbTimePS","CurrPro_avgProbTimeDeviationPS","CurrPro_avgProbTimeWE","CurrPro_avgProbTimeDeviationWE","CurrPro_medianProbTime"
"002c-F14","4.1.1.0","226-002-BARNES-F14",1,"WE",0,0,0,0,4,1,0,0,1,0,0,1,1,0,2,3,0,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,2,2,0,0,0,1,0,0,0,0,3,3,0,0,2,1,1,1,1,1,0,3,2,0,0
"002c-F14","4.1.2.0","226-002-BARNES-F14",1,"WE",0,1,0,0,4,1,0,0,1,1,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,2,0,1,0,0,2,0,1,0,0,3,3,0,0,2,3,1,1,2,2,3,2,2,0,2
"002c-F14","4.1.3.0","226-002-BARNES-F14",1,"PS",-53.0513176144,1,2,0,4,1,4,1,0,2,0,3,3,2,2,2,1,2,0,2,2,0,1,1,3,0,3,0,3,1,1,1,1,2,0,1,2,1,2,4,2,1,1,1,0,0,2,0,3,2,2,2,3,2,2,0,1,1
"002c-F14","5.1.1.0","226-002-BARNES-F14",2,"PS",0,1,2,0,5,1,4,3,0,0,0,0,3,2,0,2,1,2,0,2,2,0,3,1,1,0,0,0,3,3,0,0,3,1,0,0,2,1,0,4,0,0,0,1,0,0,0,2,1,2,2,2,1,0,3,1,0,2
"002c-F14","5.1.2.0","226-002-BARNES-F14",2,"WE",0,1,0,0,5,1,0,0,1,1,1,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,0,1,2,1,1,4,1,0,0,1,3,1,0,2,1,2,2,2,1,0,3,1,0,2
"002c-F14","5.1.3.0","226-002-BARNES-F14",2,"PS",35.9193438141,1,2,0,5,1,3,0,0,2,1,0,3,2,0,2,1,1,0,2,2,0,3,1,1,1,0,0,3,3,2,1,0,1,0,1,2,2,1,4,2,0,2,1,0,1,2,0,1,2,2,2,0,1,0,0,1,3
"002c-F14","6.1.1.0","226-002-BARNES-F14",2,"WE",0,1,0,0,6,1,0,0,1,0,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,0,1,0,0,1,0,0,0,0,0,3,0,0,2,1,1,1,2,1,0,3,1,0,2
"002c-F14","6.1.2.0","226-002-BARNES-F14",2,"WE",0,1,0,0,6,1,0,0,1,1,0,1,0,0,0,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,0,1,0,0,2,0,1,0,0,0,3,0,0,2,1,1,1,2,1,0,1,0,1,2
"002c-F14","6.1.3.0","226-002-BARNES-F14",2,"PS",38.246210258,1,2,0,6,1,4,3,0,2,0,0,0,0,0,2,1,2,0,2,2,0,3,1,1,1,3,0,3,3,0,0,3,1,0,1,2,1,2,4,2,0,0,0,3,0,0,2,1,2,2,0,0,1,2,0,1,3
"002d-F14","1.0.1.0","226-002-BARNES-F14",1,"WE",0,0,0,0,1,0,0,0,1,0,0,1,1,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,2,2,0,0,0,0,0,0,0,0,3,3,0,0,2,1,1,1,1,0,1,0,2,0,3
"002d-F14","1.0.2.0","226-002-BARNES-F14",1,"PS",0,0,1,2,1,0,2,0,0,1,0,1,0,0,0,2,1,0,0,1,2,0,0,0,0,2,1,0,0,3,0,0,3,2,2,0,1,0,0,2,1,0,0,0,3,0,0,2,1,3,3,1,1,0,1,1,0,2
"002d-F14","1.0.3.0","226-002-BARNES-F14",1,"WE",0,0,0,2,1,0,0,0,1,2,2,1,1,0,2,3,0,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,0,2,0,1,0,0,2,2,0,0,0,3,0,0,2,1,3,3,1,0,1,0,1,0,0
"002d-F14","1.0.4.0","226-002-BARNES-F14",1,"PS",1.97368421053,0,0,1,1,0,2,0,0,3,2,1,2,3,0,2,1,0,0,1,2,0,0,0,0,2,1,0,0,3,0,0,3,0,2,0,1,0,0,2,3,0,0,0,3,3,0,2,1,0,0,1,2,3,1,0,1,0
"002d-F14","2.1.1.0","226-002-BARNES-F14",1,"PS",0,0,0,1,2,1,3,3,0,0,0,0,3,2,0,2,1,3,0,1,2,0,0,0,0,2,1,0,0,3,0,0,3,1,2,0,0,1,0,3,0,0,0,1,0,1,0,2,1,2,2,1,2,3,2,2,0,0
"002d-F14","2.1.2.0","226-002-BARNES-F14",1,"WE",0,0,0,1,2,1,0,0,1,1,1,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,2,0,0,1,1,3,1,0,0,1,3,1,0,2,1,2,2,1,2,0,2,2,0,2
"002d-F14","2.1.3.0","226-002-BARNES-F14",1,"PS",65.7574082264,0,0,1,2,1,2,0,0,2,1,1,2,3,0,2,1,3,0,1,1,0,0,0,0,2,1,0,0,3,0,1,0,1,2,0,0,2,1,3,2,0,0,1,3,0,0,2,1,2,2,1,2,3,1,0,1,0
"002d-F14","3.1.1.0","226-002-BARNES-F14",1,"PS",0,0,0,1,3,1,2,3,0,0,0,0,2,3,0,2,1,2,0,2,1,2,0,0,0,2,1,0,0,3,0,0,3,1,2,0,0,1,0,2,0,0,0,2,0,2,0,2,1,2,2,1,0,1,0,1,0,0
"002d-F14","3.1.2.0","226-002-BARNES-F14",1,"WE",0,1,0,1,3,1,0,0,1,1,1,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,0,1,0,1,1,2,1,0,0,2,3,2,0,2,1,0,0,2,2,0,2,2,0,2
"002d-F14","3.1.3.0","226-002-BARNES-F14",1,"PS",22.7543444562,1,2,1,3,1,2,3,0,2,1,0,2,3,0,2,1,2,0,2,0,1,2,0,0,2,1,0,0,3,0,0,3,1,0,1,2,2,1,2,2,0,0,2,3,2,0,2,1,0,0,2,2,3,1,0,1,0
"002d-F14","4.1.1.0","226-002-BARNES-F14",1,"WE",0,1,0,1,4,1,0,0,1,0,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,0,1,0,0,1,0,0,0,0,0,3,0,0,2,1,1,1,1,1,0,3,2,0,0
"002d-F14","4.1.2.0","226-002-BARNES-F14",1,"WE",0,1,0,1,4,1,0,0,1,1,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,0,1,0,0,2,0,1,0,0,0,3,0,0,2,3,1,1,2,2,3,2,2,0,2
"002d-F14","4.1.3.0","226-002-BARNES-F14",1,"PS",-146.914008322,0,0,1,4,1,4,1,0,2,0,3,3,2,2,2,1,2,0,2,2,0,1,0,0,2,1,0,0,3,1,3,1,1,2,1,0,1,2,4,2,1,2,1,0,1,2,0,3,2,2,2,3,2,2,0,1,1
"002d-F14","5.1.1.0","226-002-BARNES-F14",2,"PS",0,0,1,1,5,1,2,0,0,0,0,1,0,0,0,2,1,2,0,2,2,0,1,0,2,2,1,0,0,3,0,0,3,1,1,0,1,1,0,2,0,0,0,0,0,3,0,2,1,2,2,2,1,0,3,1,0,2
"002d-F14","5.1.2.0","226-002-BARNES-F14",2,"WE",0,1,0,1,5,1,0,0,1,1,1,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,2,1,1,1,1,2,1,0,0,0,3,0,0,2,1,0,0,2,1,0,3,1,0,2
"002d-F14","5.1.3.0","226-002-BARNES-F14",2,"PS",23.2228298018,0,0,1,5,1,4,3,0,2,1,0,3,2,0,2,1,2,0,2,2,0,1,0,2,2,2,0,0,3,2,1,0,1,2,1,1,2,1,4,2,3,2,0,0,0,2,0,1,2,2,2,0,1,0,0,1,3
"002d-F14","6.1.1.0","226-002-BARNES-F14",2,"WE",0,1,0,1,6,1,0,0,1,0,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,0,1,0,0,1,0,0,0,0,0,3,0,0,2,1,1,1,2,1,0,3,1,0,2
"002d-F14","6.1.2.0","226-002-BARNES-F14",2,"PS",0,0,0,1,6,1,3,3,0,1,0,3,0,0,0,2,1,2,0,2,2,0,1,0,1,2,1,2,0,3,2,1,0,1,2,1,0,1,1,3,1,3,2,0,1,0,0,0,1,2,2,2,1,0,1,0,1,2
"002d-F14","6.1.3.0","226-002-BARNES-F14",2,"PS",90.0281715333,0,0,1,6,1,3,3,0,2,2,0,2,3,0,2,1,2,0,2,2,0,1,0,1,0,3,2,0,3,2,3,1,1,2,1,0,2,1,3,2,3,1,0,0,3,0,0,1,2,2,0,0,1,2,0,1,3
"002e-F14","1.0.1.0","226-002-BARNES-F14",1,"PS",0,0,0,2,1,0,4,1,0,0,0,3,3,2,2,2,1,0,0,3,2,0,0,0,0,2,1,0,0,0,2,1,0,1,2,0,0,0,0,4,0,3,2,1,1,0,2,0,1,2,2,1,0,1,0,2,0,3
"002e-F14","1.0.2.0","226-002-BARNES-F14",3,"WE",0,0,0,2,1,0,0,0,1,1,1,1,1,0,2,0,3,1,2,0,1,2,2,2,2,0,2,2,2,1,2,1,0,2,2,0,0,0,0,4,1,3,2,1,1,0,2,0,1,2,2,1,1,0,1,1,0,2
"002e-F14","1.0.3.0","226-002-BARNES-F14",3,"PS",0,0,1,2,1,0,4,3,0,2,1,0,3,2,2,2,1,0,0,2,2,0,0,0,0,2,1,0,0,3,2,3,1,2,2,0,1,0,0,4,2,1,2,1,1,0,2,0,3,2,2,1,0,1,0,1,0,0
"002e-F14","1.0.4.0","226-002-BARNES-F14",3,"PS",0,0,0,2,1,0,3,0,0,3,1,1,2,0,0,2,1,0,0,2,2,0,0,0,0,2,1,0,0,3,2,3,1,2,2,0,1,0,0,4,3,1,2,1,0,0,2,0,3,2,2,1,2,3,1,0,1,0
"002e-F14","1.0.3.0","226-002-BARNES-F14",3,"PS",-34.8684210526,0,0,1,1,0,4,1,0,4,4,3,3,2,3,2,1,0,0,2,2,0,0,0,0,2,1,2,0,1,3,2,2,2,2,0,0,0,0,4,4,2,1,1,1,0,1,1,0,2,2,1,0,1,0,1,0,0
"002e-F14","2.-1.1.0","226-002-BARNES-F14",3,"PS",0,0,0,1,2,-1,4,0,0,0,0,1,0,2,0,2,1,1,0,2,2,0,0,0,0,2,1,2,0,3,0,0,3,1,2,0,0,0,0,4,0,0,0,0,0,0,0,2,1,2,2,1,1,0,3,1,0,0
"002e-F14","2.-1.2.0","226-002-BARNES-F14",3,"PS",0,1,2,1,2,-1,2,0,0,1,1,1,0,0,0,2,1,3,0,2,2,2,0,0,0,2,1,2,0,3,0,0,3,1,0,0,2,0,0,4,1,0,0,0,0,3,0,2,1,2,2,1,2,3,2,0,0,2
"002e-F14","2.-1.3.0","226-002-BARNES-F14",3,"WE",0,1,0,1,2,-1,0,0,1,2,2,1,1,0,2,3,0,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,0,1,2,0,0,4,2,0,0,0,3,0,0,2,1,2,2,1,1,0,3,0,1,2
"002e-F14","2.-1.4.0","226-002-BARNES-F14",3,"PS",3.90067911715,0,0,1,2,-1,2,0,0,3,2,1,2,3,0,2,1,3,0,2,2,2,0,0,0,2,1,2,0,3,0,0,3,1,2,1,0,0,0,4,3,3,0,0,3,3,0,2,1,2,2,1,1,0,3,0,1,2
"002e-F14","3.-1.1.0","226-002-BARNES-F14",3,"WE",0,2,0,1,3,-1,0,0,1,0,0,1,1,0,2,3,0,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,2,1,2,0,0,0,0,0,0,0,3,3,0,0,2,1,1,1,1,2,3,2,0,0,0
"002e-F14","3.-1.2.0","226-002-BARNES-F14",3,"PS",0,1,0,1,3,-1,3,0,0,1,0,0,0,0,0,2,1,2,0,2,1,1,0,0,0,2,1,2,0,3,0,0,3,2,2,2,2,0,0,3,1,0,0,0,3,0,0,2,1,0,0,1,2,3,2,0,1,2
"002e-F14","3.-1.3.0","226-002-BARNES-F14",3,"PS",0,1,2,1,3,-1,3,0,0,2,2,0,0,0,0,2,1,3,0,2,1,1,0,0,0,2,1,2,0,3,0,0,3,2,2,2,2,0,0,3,2,3,0,0,0,3,0,2,1,2,2,1,1,0,1,0,1,2
"002e-F14","3.-1.4.0","226-002-BARNES-F14",3,"PS",-69.0322580645,1,2,1,3,-1,2,0,0,3,3,1,0,0,0,2,1,0,0,2,1,1,0,0,0,2,1,2,0,3,0,1,3,2,0,2,2,0,0,3,3,3,2,0,0,3,0,2,1,2,2,1,1,0,1,0,1,2
"002e-F14","4.1.1.0","226-002-BARNES-F14",3,"WE",0,0,0,1,4,1,0,0,1,0,0,1,1,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,2,2,0,0,0,1,0,0,0,0,3,3,0,0,2,1,1,1,1,1,0,3,2,0,0
"002e-F14","4.1.2.0","226-002-BARNES-F14",3,"PS",0,0,0,1,4,1,3,3,0,1,0,0,0,2,0,2,1,0,2,2,2,1,2,0,0,2,1,2,0,3,0,0,3,2,2,0,0,1,1,3,1,0,0,0,3,0,0,2,1,0,0,2,2,3,2,2,0,2
"002e-F14","4.1.3.0","226-002-BARNES-F14",3,"PS",110.535714286,0,0,1,4,1,3,3,0,2,2,0,0,0,0,2,1,1,0,2,2,1,3,0,0,2,1,2,0,3,0,1,0,2,2,0,0,2,1,3,2,3,0,0,3,0,0,2,1,2,2,2,3,2,2,0,1,1
"002e-F14","5.-1.1.0","226-002-BARNES-F14",4,"WE",0,0,0,1,5,-1,0,0,1,0,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0,3,0,0,2,1,1,1,1,2,0,1,1,0,2
"002e-F14","5.-1.2.0","226-002-BARNES-F14",4,"WE",0,1,0,1,5,-1,0,0,1,1,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,3,0,0,2,1,1,1,1,1,0,3,0,0,2
"002e-F14","5.-1.3.0","226-002-BARNES-F14",4,"PS",0,1,2,1,5,-1,3,0,0,2,0,1,2,3,0,2,1,0,0,2,2,1,1,0,2,2,1,2,0,3,0,0,3,2,0,0,2,0,0,3,2,0,0,2,3,3,0,2,1,3,3,1,1,0,3,0,1,2
"002e-F14","5.-1.4.0","226-002-BARNES-F14",4,"PS",-50.5357142857,1,2,1,5,-1,3,0,0,3,3,0,2,3,0,2,1,0,0,2,2,1,1,0,2,0,1,2,0,3,0,0,3,2,0,0,2,0,0,3,3,0,0,2,3,3,0,2,1,0,0,0,1,0,3,0,1,2
"002e-F14","6.1.1.0","226-002-BARNES-F14",4,"WE",0,0,0,1,6,1,0,0,1,0,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,2,2,0,0,0,1,0,0,0,0,0,3,0,0,2,1,1,1,2,1,0,3,1,0,2
"002e-F14","6.1.2.0","226-002-BARNES-F14",4,"WE",0,1,0,1,6,1,0,0,1,1,0,1,0,0,0,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,2,2,0,0,0,2,0,1,0,0,0,3,0,0,2,1,1,1,2,1,0,1,0,1,2
"002e-F14","6.1.3.0","226-002-BARNES-F14",4,"PS",84.6728971963,1,2,0,6,1,3,3,0,2,0,0,2,3,0,2,1,1,0,2,2,1,1,0,3,1,2,2,0,3,0,0,3,2,0,0,2,1,2,3,2,0,0,2,3,2,0,2,1,0,0,0,0,1,2,0,1,3
"002f-F14","1.0.1.0","226-002-BARNES-F14",1,"WE",0,2,0,0,1,0,0,0,1,0,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,2,1,2,0,0,0,0,0,0,0,0,3,0,0,2,1,1,1,1,0,1,0,2,0,3
"002f-F14","1.0.2.0","226-002-BARNES-F14",1,"PS",0,0,0,0,1,0,2,0,0,1,0,1,2,3,0,2,1,0,0,1,2,0,0,0,0,2,1,0,0,3,0,0,3,2,2,2,0,0,0,2,1,0,0,2,3,2,0,2,1,3,3,1,1,0,1,1,0,2
"002f-F14","1.0.3.0","226-002-BARNES-F14",1,"PS",0,0,1,2,1,0,3,0,0,2,2,0,0,0,0,2,1,0,0,1,2,0,0,0,0,2,1,0,0,3,0,0,3,2,1,2,1,0,0,3,2,0,0,2,3,3,0,2,1,2,2,1,0,1,0,1,0,0
"002f-F14","1.0.4.0","226-002-BARNES-F14",1,"PS",40.7894736842,0,1,2,1,0,2,0,0,3,3,1,2,3,0,2,1,0,0,3,2,0,0,0,0,2,1,0,0,3,0,1,0,2,1,2,1,0,0,3,3,0,0,2,3,2,0,2,1,2,2,1,2,3,1,0,1,0
"002f-F14","2.1.1.0","226-002-BARNES-F14",1,"WE",0,0,0,2,2,1,0,0,1,0,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,2,1,0,0,0,1,0,0,0,0,0,3,0,0,2,1,1,1,1,2,3,2,2,0,0
"002f-F14","2.1.2.0","226-002-BARNES-F14",1,"PS",0,2,1,2,2,1,2,0,0,1,0,0,2,3,0,2,1,1,2,2,2,0,0,2,0,2,1,0,0,3,0,0,3,2,1,0,3,1,1,2,1,0,0,2,3,2,0,2,1,0,0,1,2,0,2,2,0,2
"002f-F14","2.1.3.0","226-002-BARNES-F14",1,"PS",-11.7138434321,1,2,2,2,1,2,0,0,2,2,1,2,0,0,2,1,1,2,2,2,0,0,2,0,2,1,0,0,3,0,0,3,2,2,0,1,2,1,2,2,0,0,2,3,3,0,2,1,0,0,1,2,3,1,0,1,0
"002f-F14","3.1.1.0","226-002-BARNES-F14",1,"PS",0,2,1,2,3,1,4,3,0,0,0,0,0,3,0,2,1,1,0,2,0,2,0,2,0,0,2,0,0,3,0,1,0,1,1,0,3,1,0,4,0,0,2,2,0,2,0,2,1,2,2,1,0,1,0,1,0,0
"002f-F14","3.1.2.0","226-002-BARNES-F14",1,"WE",0,0,0,2,3,1,0,0,1,1,1,1,1,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,1,0,2,1,0,3,1,1,4,1,0,2,2,0,3,0,2,1,2,2,2,2,0,2,2,0,2
"002f-F14","3.1.3.0","226-002-BARNES-F14",1,"PS",-4.60961083462,0,1,2,3,1,2,3,0,2,1,0,2,3,0,2,1,2,0,2,0,2,0,2,0,0,2,0,0,3,0,1,0,2,1,0,3,2,1,4,2,0,2,2,0,3,0,2,1,2,2,2,2,3,1,0,1,0
"002f-F14","4.1.1.0","226-002-BARNES-F14",1,"PS",0,1,2,2,4,1,2,0,0,0,0,0,2,3,0,2,1,2,2,2,0,2,0,1,0,0,2,0,0,3,0,0,3,1,0,0,2,1,0,2,0,0,0,2,0,2,0,2,1,2,2,1,1,0,3,2,0,0
"002f-F14","4.1.2.0","226-002-BARNES-F14",1,"WE",0,0,0,2,4,1,0,0,1,1,1,1,1,0,2,3,0,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,2,2,0,2,1,1,2,1,0,0,2,3,3,0,2,1,0,0,2,2,3,2,2,0,2
"002f-F14","4.1.3.0","226-002-BARNES-F14",1,"PS",49.4625520111,0,1,2,4,1,2,3,0,2,1,0,0,0,0,2,1,2,0,2,0,2,3,1,0,0,2,0,0,3,0,1,0,2,2,0,1,2,1,2,2,3,0,0,3,3,0,2,1,2,2,2,3,2,2,0,1,1
"002f-F14","5.1.1.0","226-002-BARNES-F14",1,"PS",0,0,0,2,5,1,2,0,0,0,0,0,0,0,0,2,1,2,2,2,0,2,3,1,0,0,3,0,0,3,0,0,3,1,2,0,0,1,0,2,0,0,0,2,0,3,0,2,1,2,2,2,1,0,3,1,0,2
"002f-F14","5.1.2.0","226-002-BARNES-F14",1,"WE",0,1,0,2,5,1,0,0,1,1,1,1,1,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,2,0,0,1,1,2,1,0,0,0,3,0,0,2,1,0,0,2,1,0,3,1,0,2
"002f-F14","5.1.3.0","226-002-BARNES-F14",1,"PS",-94.6941216678,0,1,2,5,1,4,3,0,2,1,3,0,0,0,2,1,2,0,2,0,2,2,1,0,1,0,0,0,1,2,1,0,1,1,0,1,2,1,4,2,3,2,0,0,3,2,2,1,2,2,2,0,1,0,0,1,3
"002f-F14","6.1.1.0","226-002-BARNES-F14",1,"PS",0,0,0,2,6,1,2,0,0,0,0,1,2,0,0,2,1,2,0,2,0,2,3,1,0,1,0,0,0,1,0,0,3,1,2,0,0,1,0,2,0,0,0,2,3,3,0,2,1,2,2,2,1,0,3,1,0,2
"002f-F14","6.1.2.0","226-002-BARNES-F14",1,"WE",0,0,0,2,6,1,0,0,1,1,1,1,0,0,0,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,2,0,0,1,1,2,1,0,0,2,3,0,0,2,1,2,2,2,1,0,1,0,1,2
"002f-F14","6.1.3.0","226-002-BARNES-F14",1,"PS",120.765550239,0,0,0,6,1,3,3,0,2,1,0,2,3,0,2,1,2,2,2,0,2,1,1,2,1,0,0,0,1,0,0,3,1,2,0,0,2,1,3,2,0,2,2,3,2,0,2,1,2,2,0,0,1,2,0,1,3
"0031-F14","1.0.1.0","226-002-BARNES-F14",1,"WE",0,2,0,1,1,0,0,0,1,0,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,2,1,2,0,0,0,0,0,0,0,0,3,0,0,2,1,1,1,1,0,1,0,2,0,3
"0031-F14","1.0.2.0","226-002-BARNES-F14",1,"WE",0,2,0,0,1,0,0,0,1,1,0,1,0,0,0,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,2,1,2,0,0,0,0,1,0,0,0,3,0,0,2,1,1,1,1,1,0,1,1,0,2
"0031-F14","1.0.3.0","226-002-BARNES-F14",1,"PS",0,0,0,0,1,0,3,0,0,2,0,1,3,2,0,2,1,0,0,1,2,0,0,0,0,2,1,0,0,3,0,0,3,2,2,2,0,0,0,3,2,0,0,1,3,1,0,2,1,0,0,1,0,1,0,1,0,0
"0031-F14","1.0.4.0","226-002-BARNES-F14",1,"PS",40.7894736842,1,2,0,1,0,2,0,0,3,3,1,2,3,0,2,1,0,0,1,2,0,0,0,0,2,1,0,0,3,0,0,3,2,2,2,0,0,0,3,3,0,0,0,3,0,0,2,1,0,0,1,2,3,1,0,1,0
"0031-F14","2.1.1.0","226-002-BARNES-F14",1,"PS",0,0,0,1,2,1,2,3,0,0,0,0,2,3,0,2,1,3,0,1,2,2,0,0,0,2,1,0,0,3,0,0,3,1,2,0,0,1,0,2,0,0,0,2,0,2,0,2,1,2,2,1,2,3,2,2,0,0
"0031-F14","2.1.2.0","226-002-BARNES-F14",1,"WE",0,0,0,1,2,1,0,0,1,1,1,1,1,0,2,3,0,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,2,2,0,0,1,1,2,1,0,0,2,3,3,0,2,1,0,0,1,2,0,2,2,0,2
"0031-F14","2.1.3.0","226-002-BARNES-F14",1,"PS",-48.6886333481,1,2,0,2,1,3,0,0,2,1,1,0,0,0,2,1,0,0,3,2,2,0,0,0,2,1,0,0,3,0,0,3,2,2,0,2,2,1,3,2,0,0,2,3,3,0,2,1,2,2,1,2,3,1,0,1,0
"0031-F14","3.1.1.0","226-002-BARNES-F14",1,"WE",0,2,0,0,3,1,0,0,1,0,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,2,1,2,0,0,1,0,0,0,0,0,3,0,0,2,1,1,1,1,0,1,0,1,0,0
"0031-F14","3.1.2.0","226-002-BARNES-F14",1,"WE",0,1,0,0,3,1,0,0,1,1,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,0,2,0,0,0,2,0,1,0,0,0,3,0,0,2,3,1,1,2,2,0,2,2,0,2
"0031-F14","3.1.3.0","226-002-BARNES-F14",1,"PS",98.3845965571,1,2,0,3,1,2,3,0,2,0,0,2,3,0,2,1,1,2,0,1,1,2,0,0,2,1,0,0,3,0,0,3,0,2,0,2,1,2,2,2,0,0,2,3,3,0,2,3,3,3,2,2,3,1,0,1,0
"0031-F14","4.1.1.0","226-002-BARNES-F14",1,"WE",0,1,0,0,4,1,0,0,1,0,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,0,1,0,0,1,0,0,0,0,0,3,0,0,2,1,1,1,1,1,0,3,2,0,0
"0031-F14","4.1.2.0","226-002-BARNES-F14",1,"WE",0,1,0,0,4,1,0,0,1,1,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,0,1,0,0,2,0,1,0,0,0,3,0,0,2,3,1,1,2,2,3,2,2,0,2
"0031-F14","4.1.3.0","226-002-BARNES-F14",1,"PS",-51.3782940361,0,0,1,4,1,3,0,0,2,0,0,0,0,0,2,1,1,2,2,1,1,2,1,0,2,1,0,0,3,0,0,3,1,2,1,0,1,2,3,2,0,0,0,3,0,0,2,3,0,0,2,3,2,2,0,1,1
"0031-F14","5.1.1.0","226-002-BARNES-F14",1,"WE",0,1,0,1,5,1,0,0,1,0,0,1,1,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,0,1,0,0,1,0,0,0,0,3,3,0,0,2,1,1,1,2,1,0,3,1,0,2
"0031-F14","5.1.2.0","226-002-BARNES-F14",1,"WE",0,1,0,1,5,1,0,0,1,1,0,1,0,0,2,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,0,1,0,0,2,0,1,0,0,3,3,0,0,2,3,1,1,2,1,0,3,1,0,2
"0031-F14","5.1.3.0","226-002-BARNES-F14",1,"PS",-6.28417634997,1,2,0,5,1,3,0,0,2,0,0,0,0,0,2,1,0,2,2,0,1,2,1,0,2,2,0,0,3,0,0,3,1,0,1,2,1,2,3,2,0,0,0,3,0,0,2,3,0,0,2,0,1,0,0,1,3
"0031-F14","6.1.1.0","226-002-BARNES-F14",1,"PS",0,1,2,0,6,1,2,0,0,0,0,0,2,0,0,2,1,0,2,2,0,1,2,1,3,2,2,0,0,3,0,0,3,1,0,0,2,1,0,2,0,0,0,2,3,3,0,2,1,2,2,2,1,0,3,1,0,2
"0031-F14","6.1.2.0","226-002-BARNES-F14",1,"WE",0,1,0,0,6,1,0,0,1,1,1,1,0,0,0,1,2,1,2,0,1,2,2,2,2,0,2,2,2,1,0,0,3,1,0,1,2,1,1,2,1,0,0,2,3,3,0,2,1,2,2,2,1,0,1,0,1,2
